14.811,12.901,17.873,-22.0
14.815,12.903,17.876,-22.0
14.824,12.908,17.882,-22.0
14.824,12.908,17.882,-22.0
14.828,1.291,17.885,-22.0
14.836,12.914,1.789,-22.0
14.836,12.914,1.789,-22.0
1.484,12.916,17.893,-22.0
14.848,1.292,17.899,-22.0
14.848,1.292,17.899,-22.0
14.852,12.923,17.902,-22.0
1.486,12.926,17.907,-22.0
1.486,12.926,17.907,-22.0
1.486,12.926,17.907,-22.0
14.871,12.932,17.915,-22.0
14.871,12.932,17.915,-22.0
14.871,12.932,17.915,-22.0
14.871,12.932,17.915,-22.0
14.887,12.941,17.926,-22.0
14.887,12.941,17.926,-22.0
14.887,12.941,17.926,-22.0
14.887,12.941,17.926,-22.0
14.887,12.941,17.926,-22.0
14.905,1.295,17.939,-22.0
14.905,1.295,17.939,-22.0
14.905,1.295,17.939,-22.0
14.905,1.295,17.939,-22.0
1.492,12.958,17.949,-22.0
1.492,12.958,17.949,-22.0
1.492,12.958,17.949,-22.0
14.928,12.963,17.955,-22.0
14.936,12.967,17.961,-22.0
14.936,12.967,17.961,-22.0
14.936,12.967,17.961,-22.0
14.947,12.973,17.969,-22.0
14.947,12.973,17.969,-22.0
14.951,12.975,17.971,-22.0
14.959,12.979,17.977,-22.0
14.959,12.979,17.977,-22.0
14.959,12.979,17.977,-22.0
1.497,12.985,17.985,-22.0
1.497,12.985,17.985,-22.0
14.974,12.987,17.987,-22.0
14.982,12.992,17.993,-22.0
14.982,12.992,17.993,-22.0
14.982,12.992,17.993,-22.0
14.994,12.998,18.001,-22.0
14.994,12.998,18.001,-22.0
14.994,12.998,18.001,-22.0
15.005,13.004,18.009,-22.0
15.005,13.004,18.009,-22.0
15.005,13.004,18.009,-22.0
15.016,1.301,18.017,-22.0
15.016,1.301,18.017,-22.0
15.024,13.015,18.022,-22.0
15.024,13.015,18.022,-22.0
15.024,13.015,18.022,-22.0
15.035,13.021,1.803,-22.0
15.035,13.021,1.803,-22.0
15.035,13.021,1.803,-22.0
15.046,13.027,18.037,-22.0
15.046,13.027,18.037,-22.0
15.054,13.031,18.043,-22.0
15.054,13.031,18.043,-22.0
15.062,13.036,18.048,-22.0
15.066,13.038,18.051,-22.0
15.066,13.038,18.051,-22.0
1.507,1.304,18.054,-22.0
15.078,13.044,18.059,-22.0
15.078,13.044,18.059,-22.0
15.082,13.047,18.062,-22.0
15.089,13.051,18.067,-22.0
15.089,13.051,18.067,-22.0
15.097,13.055,18.072,-22.0
15.101,13.057,18.075,-22.0
15.101,13.057,18.075,-22.0
15.109,13.062,18.081,-22.0
15.109,13.062,18.081,-22.0
15.109,13.062,18.081,-22.0
15.121,13.068,18.088,-22.0
15.121,13.068,18.088,-22.0
15.121,13.068,18.088,-22.0
15.121,13.068,18.088,-22.0
15.136,13.077,18.099,-22.0
15.136,13.077,18.099,-22.0
15.136,13.077,18.099,-22.0
15.143,13.081,18.104,-22.0
15.151,13.085,23.139,-22.0
15.151,13.085,23.139,-22.0
15.151,13.085,23.139,-22.0
15.159,1.309,23.146,-22.0
15.167,13.095,23.153,-22.0
15.167,13.095,23.153,-22.0
15.167,13.095,23.153,-22.0
15.176,1.31,2.316,-22.0
15.184,13.104,23.167,-22.0
15.184,13.104,23.167,-22.0
15.184,13.104,23.167,-22.0
15.184,13.104,23.167,-22.0
1.52,13.113,23.181,-22.0
1.52,13.113,23.181,-22.0
1.52,13.113,23.181,-22.0
15.208,13.118,23.188,-22.0
15.216,13.123,23.194,-22.0
15.216,13.123,23.194,-22.0
15.216,13.123,23.194,-22.0
15.216,13.123,23.194,-22.0
15.233,13.132,23.209,-22.0
15.233,13.132,23.209,-22.0
15.233,13.132,23.209,-22.0
15.244,13.139,23.218,-22.0
15.244,13.139,23.218,-22.0
15.244,13.139,23.218,-22.0
15.244,13.139,23.218,-22.0
15.259,13.147,23.231,-22.0
15.259,13.147,23.231,-22.0
15.263,1.315,23.234,-22.0
15.271,13.154,23.241,-22.0
15.271,13.154,23.241,-22.0
15.271,13.154,23.241,-22.0
15.282,13.161,23.251,-22.0
15.282,13.161,23.251,-22.0
15.282,13.161,23.251,-22.0
15.293,13.167,2.326,-22.0
15.293,13.167,2.326,-22.0
15.297,1.317,23.263,-22.0
15.306,13.175,2.327,-22.0
15.306,13.175,2.327,-22.0
15.306,13.175,2.327,-22.0
15.317,13.181,2.328,-22.0
15.317,13.181,2.328,-22.0
15.326,13.186,23.287,-22.0
15.326,13.186,23.287,-22.0
15.326,13.186,23.287,-22.0
15.336,13.193,23.296,-22.0
15.336,13.193,23.296,-22.0
15.341,13.195,2.33,-22.0
15.349,1.32,23.307,-22.0
15.349,1.32,23.307,-22.0
15.353,13.202,2.331,-22.0
15.353,13.202,2.331,-22.0
15.361,13.207,23.316,-22.0
15.361,13.207,23.316,-22.0
15.372,13.213,23.326,-22.0
15.372,13.213,23.326,-22.0
1.538,13.218,23.333,-22.0
1.538,13.218,23.333,-22.0
15.385,13.221,23.336,-22.0
15.393,13.226,23.344,-22.0
15.393,13.226,23.344,-22.0
15.398,13.229,23.347,-22.0
13.462,13.234,23.354,-22.0
13.462,13.234,23.354,-22.0
13.462,13.234,23.354,-22.0
13.472,1.324,23.364,-22.0
13.472,1.324,23.364,-22.0
13.479,13.245,2.337,-22.0
13.479,13.245,2.337,-22.0
13.479,13.245,2.337,-22.0
1.349,13.253,2.338,-22.0
1.349,13.253,2.338,-22.0
13.497,13.257,23.387,-22.0
13.497,13.257,23.387,-22.0
13.497,13.257,23.387,-22.0
13.507,13.265,23.397,-22.0
13.507,13.265,23.397,-22.0
1.351,13.267,2.34,-22.0
13.517,13.272,23.407,-22.0
13.517,13.272,23.407,-22.0
13.517,13.272,23.407,-22.0
13.527,13.279,23.416,-22.0
1.353,13.281,23.419,-22.0
1.353,13.281,23.419,-22.0
1.353,13.281,23.419,-22.0
13.541,13.288,23.429,-22.0
13.541,13.288,23.429,-22.0
13.541,13.288,23.429,-22.0
13.551,13.295,23.439,-22.0
13.551,13.295,23.439,-22.0
13.554,13.298,23.442,-22.0
13.561,13.302,23.448,-22.0
13.561,13.302,23.448,-22.0
13.561,13.302,23.448,-22.0
13.571,13.309,23.458,-22.0
13.571,13.309,23.458,-22.0
13.577,13.314,23.464,-22.0
13.581,13.316,23.467,-22.0
13.581,13.316,23.467,-22.0
13.588,13.321,23.474,-22.0
13.588,13.321,23.474,-22.0
13.594,13.326,2.348,-22.0
13.598,13.328,23.483,-22.0
13.598,13.328,23.483,-22.0
13.601,1.333,23.486,-22.0
13.609,13.336,23.494,-22.0
13.609,13.336,23.494,-22.0
13.613,13.339,23.497,-22.0
1.362,13.344,23.504,-22.0
1.362,13.344,23.504,-22.0
13.627,13.349,23.511,-22.0
13.631,13.351,23.514,-22.0
13.631,13.351,23.514,-22.0
13.635,13.354,23.518,-22.0
13.642,1.336,23.525,-22.0
13.642,1.336,23.525,-22.0
13.646,13.363,23.529,-22.0
13.653,13.368,23.535,-22.0
13.653,13.368,23.535,-22.0
13.653,13.368,23.535,-22.0
13.664,13.375,23.545,-22.0
13.664,13.375,23.545,-22.0
13.664,13.375,23.545,-22.0
13.664,13.375,23.545,-22.0
13.678,13.385,23.558,-22.0
13.678,13.385,23.558,-22.0
13.678,13.385,23.558,-22.0
13.689,13.393,23.568,-22.0
13.689,13.393,23.568,-22.0
13.689,13.393,23.568,-22.0
13.689,13.393,23.568,-22.0
13.699,1.34,23.578,-22.0
13.706,13.405,23.584,-22.0
13.706,13.405,23.584,-22.0
13.706,13.405,23.584,-22.0
13.717,13.413,23.594,-22.0
1.372,13.415,23.597,-22.0
1.372,13.415,23.597,-22.0
1.372,13.415,23.597,-22.0
13.727,1.342,23.603,-22.0
13.734,13.425,2.361,-22.0
13.734,13.425,2.361,-22.0
13.734,13.425,2.361,-22.0
13.744,13.433,2.362,-22.0
13.748,13.435,23.623,-22.0
13.748,13.435,23.623,-22.0
13.748,13.435,23.623,-22.0
13.758,13.443,23.632,-22.0
13.758,13.443,23.632,-22.0
13.758,13.443,23.632,-22.0
13.758,13.443,23.632,-22.0
13.772,13.453,23.645,-22.0
13.772,13.453,23.645,-22.0
13.776,13.456,23.649,-22.0
13.784,13.461,23.656,-22.0
13.784,13.461,23.656,-22.0
13.787,13.464,23.659,-22.0
13.795,13.469,23.666,-22.0
13.795,13.469,23.666,-22.0
13.799,13.472,23.669,-22.0
13.806,13.477,23.676,-22.0
13.806,13.477,23.676,-22.0
13.806,13.477,23.676,-22.0
13.817,13.485,23.686,-22.0
13.817,13.485,23.686,-22.0
1.382,13.487,23.689,-22.0
13.827,13.493,23.695,-22.0
13.827,13.493,23.695,-22.0
13.831,13.496,23.699,-22.0
13.835,13.498,23.702,-22.0
13.835,13.498,23.702,-22.0
13.845,13.506,23.712,-22.0
13.845,13.506,23.712,-22.0
13.849,13.508,23.715,-22.0
13.856,13.514,23.722,-22.0
13.856,13.514,23.722,-22.0
13.856,13.514,23.722,-22.0
13.867,13.522,23.731,-22.0
13.867,13.522,23.731,-22.0
13.874,13.527,23.738,-22.0
13.874,13.527,23.738,-22.0
13.874,13.527,23.738,-22.0
13.884,13.534,23.747,-22.0
13.884,13.534,23.747,-22.0
13.888,13.537,2.375,-22.0
13.896,13.543,23.757,-22.0
13.896,13.543,23.757,-22.0
13.896,13.543,23.757,-22.0
13.906,1.355,23.766,-22.0
13.906,1.355,23.766,-22.0
13.913,13.555,23.773,-22.0
13.917,13.558,23.776,-22.0
13.917,13.558,23.776,-22.0
13.924,13.563,23.782,-22.0
13.924,13.563,23.782,-22.0
13.924,13.563,23.782,-22.0
13.934,13.571,23.792,-22.0
13.934,13.571,23.792,-22.0
13.941,13.576,23.798,-22.0
15.353,13.212,23.297,-22.0
15.353,13.212,23.297,-22.0
14.782,1.29,17.834,-22.0
13.542,1.195,16.939,-22.0
13.542,1.195,16.939,-22.0
12.821,11.413,16.409,-22.0
25.206,10.534,15.466,0.0
25.206,10.534,15.466,0.0
25.206,10.534,15.466,0.0
2.358,10.017,14.341,0.0
2.358,10.017,14.341,0.0
2.242,9.108,13.662,0.0
2.242,9.108,13.662,0.0
2.242,9.108,13.662,0.0
26.845,803,1.584,0.0
26.845,803,1.584,0.0
25.671,13.144,14.925,0.0
25.671,13.144,14.925,0.0
24.538,1.224,14.082,0.0
24.053,11.867,13.735,0.0
24.053,11.867,13.735,0.0
23.546,11.487,13.383,0.0
22.459,10.714,12.667,0.0
22.459,10.714,12.667,0.0
21.831,10.296,12.282,0.0
20.683,9.601,11.638,0.0
20.683,9.601,11.638,0.0
20.096,1.496,14.706,0.0
1.893,14.037,13.708,0.0
1.893,14.037,13.708,0.0
1.893,14.037,13.708,0.0
1.794,1.329,12.888,0.0
22.905,12.532,12.044,0.0
22.905,12.532,12.044,0.0
22.905,12.532,12.044,0.0
2.168,1.178,11.187,0.0
20.408,16.657,10.383,0.0
20.408,16.657,10.383,0.0
20.408,16.657,10.383,0.0
20.408,16.657,10.383,0.0
18.232,15.081,12.618,0.0
18.232,15.081,12.618,0.0
18.232,15.081,12.618,0.0
18.232,15.081,12.618,0.0
15.987,13.644,1.072,0.0
15.987,13.644,1.072,0.0
15.987,13.644,1.072,0.0
14.282,18.099,9.401,22.0
14.282,18.099,9.401,22.0
14.282,18.099,9.401,22.0
14.282,18.099,9.401,22.0
18.239,16.112,12.321,0.0
18.239,16.112,12.321,0.0
2.371,15.171,1.153,0.0
23.197,14.764,11.148,0.0
23.197,14.764,11.148,0.0
22.016,13.857,10.319,0.0
22.016,13.857,10.319,0.0
20.945,13.079,9.644,0.0
20.473,12.753,9.374,0.0
20.473,12.753,9.374,0.0
26.106,12.123,1.341,0.0
25.526,11.785,12.926,0.0
25.526,11.785,12.926,0.0
24.904,16.248,12.417,0.0
23.915,15.441,11.635,0.0
23.915,15.441,11.635,0.0
22.778,14.547,10.788,0.0
22.296,1.418,10.448,0.0
22.296,1.418,10.448,0.0
21.737,13.765,10.071,0.0
20.568,12.938,9.353,0.0
20.568,12.938,9.353,0.0
19.993,12.555,1.381,0.0
21.076,11.833,12.781,0.0
21.076,11.833,12.781,0.0
21.076,11.833,12.781,0.0
19.399,20.399,11.474,22.0
19.399,20.399,11.474,22.0
18.311,19.466,10.766,22.0
18.311,19.466,10.766,22.0
18.311,19.466,10.766,22.0
19.549,13.918,15.048,0.0
19.549,13.918,15.048,0.0
18.282,1.312,14.223,0.0
18.282,1.312,14.223,0.0
17.677,16.151,13.852,0.0
23.452,15.069,14.031,0.0
23.452,15.069,14.031,0.0
23.452,15.069,14.031,0.0
25.113,13.651,12.686,0.0
25.113,13.651,12.686,0.0
24.031,12.842,11.935,0.0
24.031,12.842,11.935,0.0
24.031,12.842,11.935,0.0
24.031,12.842,11.935,0.0
24.031,12.842,11.935,0.0
21.343,1.106,11.436,0.0
21.343,1.106,11.436,0.0
21.343,1.106,11.436,0.0
21.343,1.106,11.436,0.0
1.97,14.578,10.089,0.0
19.101,14.203,9.624,0.0
19.101,14.203,9.624,0.0
19.101,14.203,9.624,0.0
18.002,13.561,8.823,0.0
1.684,17.326,8.067,22.0
1.684,17.326,8.067,22.0
1.684,17.326,8.067,22.0
18.621,16.078,12.926,0.0
18.621,16.078,12.926,0.0
18.621,16.078,12.926,0.0
18.621,16.078,12.926,0.0
20.344,14.619,13.371,0.0
20.344,14.619,13.371,0.0
20.344,14.619,13.371,0.0
18.492,17.617,11.962,0.0
18.492,17.617,11.962,0.0
17.877,17.225,11.526,0.0
16.647,16.483,10.711,0.0
16.647,16.483,10.711,0.0
16.647,16.483,10.711,0.0
1.502,19.583,11.648,22.0
1.502,19.583,11.648,22.0
14.405,19.185,11.126,22.0
17.417,18.344,10.428,22.0
17.417,18.344,10.428,22.0
19.622,17.915,10.099,0.0
1.839,13.678,12.023,0.0
1.839,13.678,12.023,0.0
17.831,16.653,11.636,0.0
16.632,15.808,10.862,0.0
16.632,15.808,10.862,0.0
16.044,15.411,10.513,0.0
14.729,14.573,12.767,0.0
14.729,14.573,12.767,0.0
14.729,14.573,12.767,0.0
13.197,20.649,11.632,22.0
13.197,20.649,11.632,22.0
12.064,19.879,10.931,22.0
12.064,19.879,10.931,22.0
15.863,1.262,11.524,0.0
14.758,11.951,10.593,0.0
14.758,11.951,10.593,0.0
14.758,11.951,10.593,0.0
13.097,1.756,927,22.0
13.097,1.756,927,22.0
12.509,1.719,8.831,22.0
11.497,16.333,8.287,22.0
11.497,16.333,8.287,22.0
16.137,15.902,11.026,0.0
15.411,15.233,10.379,0.0
15.411,15.233,10.379,0.0
15.411,15.233,10.379,0.0
19.195,1.407,908,0.0
19.195,1.407,908,0.0
18.033,13.247,8.165,0.0
18.033,13.247,8.165,0.0
18.033,13.247,8.165,0.0
16.411,12.203,704,0.0
15.847,11.874,6.707,0.0
15.847,11.874,6.707,0.0
15.847,11.874,6.707,0.0
20.125,16.549,9.419,0.0
19.609,16.195,9.015,0.0
19.609,16.195,9.015,0.0
19.609,16.195,9.015,0.0
18.392,15.399,8.116,0.0
1.718,14.665,7.319,0.0
1.718,14.665,7.319,0.0
1.718,14.665,7.319,0.0
1.718,14.665,7.319,0.0
14.934,18.997,9.713,22.0
14.934,18.997,9.713,22.0
14.934,18.997,9.713,22.0
19.739,17.768,8.764,0.0
19.739,17.768,8.764,0.0
19.739,17.768,8.764,0.0
18.699,16.849,12.622,0.0
17.514,15.962,11.576,0.0
17.514,15.962,11.576,0.0
17.514,15.962,11.576,0.0
16.344,15.131,10.579,0.0
15.181,14.356,9.637,0.0
15.181,14.356,9.637,0.0
15.181,14.356,9.637,0.0
19.935,18.503,8.455,0.0
19.392,18.089,812,0.0
19.392,18.089,812,0.0
19.392,18.089,812,0.0
17.857,1.696,11.673,0.0
17.369,16.615,11.235,0.0
17.369,16.615,11.235,0.0
17.369,16.615,11.235,0.0
15.797,15.561,9.864,0.0
15.265,15.226,9.418,0.0
15.265,15.226,9.418,0.0
1.42,14.594,856,22.0
1.318,18.976,7.797,22.0
1.318,18.976,7.797,22.0
1.318,18.976,7.797,22.0
1.873,13.274,1.237,0.0
22.906,12.461,1.183,0.0
22.906,12.461,1.183,0.0
22.906,12.461,1.183,0.0
22.906,12.461,1.183,0.0
2.944,15.209,10.318,0.0
2.944,15.209,10.318,0.0
2.944,15.209,10.318,0.0
28.272,14.235,9.591,0.0
29.858,13.306,14.098,0.0
29.858,13.306,14.098,0.0
29.858,13.306,14.098,0.0
29.858,13.306,14.098,0.0
28.128,12.086,12.762,0.0
27.533,1.17,12.329,0.0
27.533,1.17,12.329,0.0
26.418,11.032,1.156,0.0
25.224,14.449,10.811,0.0
25.224,14.449,10.811,0.0
25.224,14.449,10.811,0.0
25.224,14.449,10.811,0.0
23.073,12.679,14.597,0.0
23.073,12.679,14.597,0.0
23.073,12.679,14.597,0.0
21.959,11.822,13.742,0.0
20.892,11.053,12.966,0.0
20.892,11.053,12.966,0.0
20.278,10.638,12.543,0.0
21.971,9.922,11.796,0.0
21.971,9.922,11.796,0.0
21.971,9.922,11.796,0.0
20.288,13.678,15.944,0.0
20.288,13.678,15.944,0.0
20.288,13.678,15.944,0.0
18.574,17.429,14.677,0.0
18.574,17.429,14.677,0.0
17.366,21.477,13.846,22.0
17.366,21.477,13.846,22.0
17.366,21.477,13.846,22.0
19.099,15.628,13.667,0.0
19.099,15.628,13.667,0.0
18.047,14.806,13.048,0.0
18.047,14.806,13.048,0.0
18.047,14.806,13.048,0.0
1.642,18.229,12.028,22.0
1.642,18.229,12.028,22.0
15.845,17.878,11.705,22.0
18.672,17.047,12.458,0.0
18.672,17.047,12.458,0.0
1.776,16.223,11.964,0.0
17.178,15.833,11.609,0.0
17.178,15.833,11.609,0.0
20.686,15.506,11.319,0.0
19.678,14.921,12.538,0.0
19.678,14.921,12.538,0.0
19.087,18.638,1.208,0.0
17.885,17.848,11.193,0.0
17.885,17.848,11.193,0.0
1.729,17.474,10.779,22.0
16.087,16.762,10.004,22.0
16.087,16.762,10.004,22.0
19.794,1.63,12.049,0.0
26.651,15.216,11.512,0.0
26.651,15.216,11.512,0.0
26.147,14.884,11.181,0.0
25.048,14.201,10.515,0.0
25.048,14.201,10.515,0.0
25.048,14.201,10.515,0.0
27.768,16.737,12.117,0.0
27.768,16.737,12.117,0.0
27.169,16.338,1.168,0.0
26.035,15.616,10.896,0.0
26.035,15.616,10.896,0.0
25.376,15.221,10.471,0.0
24.148,18.084,9.753,0.0
24.148,18.084,9.753,0.0
22.923,17.247,11.706,0.0
22.923,17.247,11.706,0.0
22.923,17.247,11.706,0.0
21.869,16.566,1.091,0.0
21.275,16.201,10.482,0.0
21.275,16.201,10.482,0.0
20.056,15.498,9.665,0.0
20.056,15.498,9.665,0.0
19.441,15.938,9.289,0.0
18.168,14.864,1.527,0.0
18.168,14.864,1.527,0.0
17.511,14.322,14.851,0.0
16.365,13.405,14.165,0.0
16.365,13.405,14.165,0.0
15.821,12.983,13.862,0.0
15.821,12.983,13.862,0.0
14.578,12.061,19.804,-22.0
14.578,12.061,19.804,-22.0
13.973,11.635,19.439,-22.0
17.754,13.034,18.629,-22.0
17.754,13.034,18.629,-22.0
16.836,12.289,17.911,-22.0
16.479,12.019,11.535,0.0
16.479,12.019,11.535,0.0
21.372,11.381,10.981,0.0
21.372,11.381,10.981,0.0
20.839,11.032,16.469,0.0
19.558,10.263,15.571,0.0
19.558,10.263,15.571,0.0
19.558,10.263,15.571,0.0
17.886,1.243,1.449,0.0
17.886,1.243,1.449,0.0
17.886,1.243,1.449,0.0
16.188,10.971,13.523,0.0
16.188,10.971,13.523,0.0
16.188,10.971,13.523,0.0
14.564,9.658,18.205,-22.0
14.076,9.285,17.875,-22.0
14.076,9.285,17.875,-22.0
14.076,9.285,17.875,-22.0
18.834,12.844,16.574,0.0
18.506,12.584,16.211,0.0
18.506,12.584,16.211,0.0
18.506,12.584,16.211,0.0
23.274,11.622,15.316,0.0
22.213,10.775,14.526,0.0
22.213,10.775,14.526,0.0
21.196,10.012,13.809,0.0
23.416,9.671,13.486,0.0
23.416,9.671,13.486,0.0
2.283,0.93,13.131,0.0
21.745,1.339,12.521,0.0
21.745,1.339,12.521,0.0
21.193,12.905,17.195,0.0
2.004,11.916,16.319,0.0
2.004,11.916,16.319,0.0
19.395,11.378,15.845,0.0
18.189,10.408,14.996,0.0
18.189,10.408,14.996,0.0
18.189,10.408,14.996,0.0
1.665,9.261,13.994,0.0
1.665,9.261,13.994,0.0
15.521,851,13.329,0.0
15.521,851,13.329,0.0
15.521,851,13.329,0.0
14.006,12.374,12.324,0.0
14.006,12.374,12.324,0.0
12.887,16.498,11.445,22.0
12.887,16.498,11.445,22.0
15.217,16.126,11.006,22.0
14.177,15.178,10.615,22.0
14.177,15.178,10.615,22.0
14.177,15.178,10.615,22.0
16.604,9.216,10.895,0.0
16.604,9.216,10.895,0.0
1.567,8.312,12.391,0.0
1.567,8.312,12.391,0.0
19.082,7.976,11.908,0.0
17.782,11.314,10.911,0.0
17.782,11.314,10.911,0.0
1.72,10.927,10.487,0.0
16.018,10.202,9.684,0.0
16.018,10.202,9.684,0.0
15.441,27.641,9.323,22.0
14.428,26.665,8.751,22.0
14.428,26.665,8.751,22.0
14.428,26.665,8.751,22.0
17.315,22.276,10.021,22.0
17.315,22.276,10.021,22.0
19.738,14.683,9.875,0.0
18.598,13.441,12.393,0.0
18.598,13.441,12.393,0.0
18.008,13.086,12.009,0.0
16.897,19.359,11.335,22.0
16.897,19.359,11.335,22.0
16.897,19.359,11.335,22.0
19.573,18.031,1.371,0.0
19.573,18.031,1.371,0.0
18.429,17.108,14.404,0.0
18.429,17.108,14.404,0.0
18.429,17.108,14.404,0.0
16.788,16.097,13.006,0.0
16.788,16.097,13.006,0.0
16.227,15.777,12.542,0.0
15.099,21.746,11.637,22.0
15.099,21.746,11.637,22.0
15.099,21.746,11.637,22.0
13.649,20.533,10.724,22.0
13.649,20.533,10.724,22.0
18.298,1.366,10.529,0.0
17.153,12.661,12.281,0.0
17.153,12.661,12.281,0.0
15.985,17.925,11.339,22.0
15.985,17.925,11.339,22.0
15.985,17.925,11.339,22.0
20.428,16.619,10.435,0.0
20.428,16.619,10.435,0.0
20.428,16.619,10.435,0.0
18.738,15.158,13.146,0.0
18.738,15.158,13.146,0.0
18.738,15.158,13.146,0.0
18.738,15.158,13.146,0.0
22.781,1.355,11.326,0.0
22.781,1.355,11.326,0.0
22.781,1.355,11.326,0.0
22.781,1.355,11.326,0.0
20.667,12.286,9.856,0.0
20.667,12.286,9.856,0.0
20.667,12.286,9.856,0.0
20.667,12.286,9.856,0.0
18.319,20.965,12.433,22.0
18.319,20.965,12.433,22.0
18.319,20.965,12.433,22.0
17.306,20.147,11.586,22.0
17.995,18.932,10.754,22.0
17.995,18.932,10.754,22.0
17.995,18.932,10.754,22.0
19.583,17.798,15.127,0.0
18.092,16.533,14.096,0.0
18.092,16.533,14.096,0.0
18.092,16.533,14.096,0.0
16.975,15.575,13.414,0.0
15.907,14.682,13.556,0.0
15.907,14.682,13.556,0.0
15.907,14.682,13.556,0.0
15.907,14.682,13.556,0.0
20.899,13.127,11.991,0.0
20.899,13.127,11.991,0.0
20.899,13.127,11.991,0.0
23.163,12.394,11.259,0.0
21.941,11.634,10.507,0.0
21.941,11.634,10.507,0.0
21.941,11.634,10.507,0.0
20.387,15.284,10.541,0.0
20.387,15.284,10.541,0.0
20.387,15.284,10.541,0.0
18.848,14.367,9.292,0.0
18.848,14.367,9.292,0.0
1.826,18.586,8.843,22.0
1.708,17.856,8.003,22.0
1.708,17.856,8.003,22.0
19.544,16.959,1.344,0.0
19.544,16.959,1.344,0.0
19.544,16.959,1.344,0.0
18.439,16.164,12.691,0.0
17.945,15.838,12.367,0.0
1.736,15.464,1.2,0.0
17.851,14.773,11.342,0.0
17.851,14.773,11.342,0.0
16.666,25.123,12.156,22.0
16.116,24.817,11.751,22.0
16.116,24.817,11.751,22.0
15.592,24.441,11.454,22.0
14.422,23.615,13.291,22.0
14.422,23.615,13.291,22.0
1.382,1.964,1.284,22.0
17.359,12.089,12.025,0.0
17.359,12.089,12.025,0.0
16.235,18.381,11.601,22.0
16.235,18.381,11.601,22.0
16.235,18.381,11.601,22.0
23.934,17.318,1.041,0.0
23.934,17.318,1.041,0.0
23.448,10.328,10.076,0.0
22.234,16.135,924,0.0
22.234,16.135,924,0.0
21.671,15.781,8.884,0.0
2.05,15.086,8.225,0.0
2.05,15.086,8.225,0.0
2.05,15.086,8.225,0.0
19.345,16.634,11.263,0.0
1.879,16.224,10.873,0.0
18.154,15.765,10.448,0.0
1.763,15.398,10.116,0.0
1.763,15.398,10.116,0.0
17.112,15.044,9.805,0.0
15.794,14.195,12.804,0.0
15.794,14.195,12.804,0.0
1.527,1.388,12.422,0.0
14.295,15.585,11.745,22.0
14.295,15.585,11.745,22.0
23.209,14.748,11.208,0.0
28.289,14.288,12.948,0.0
28.289,14.288,12.948,0.0
27.691,13.809,12.416,0.0
26.571,12.945,11.444,0.0
26.571,12.945,11.444,0.0
26.571,12.945,11.444,0.0
2.541,12.104,1.048,0.0
25.862,11.374,9.622,0.0
25.862,11.374,9.622,0.0
25.862,11.374,9.622,0.0
24.726,17.117,8.862,0.0
23.564,16.327,8.176,0.0
23.564,16.327,8.176,0.0
23.564,16.327,8.176,0.0
23.564,16.327,8.176,0.0
21.308,14.936,10.874,0.0
21.308,14.936,10.874,0.0
21.308,14.936,10.874,0.0
