74.813,68.874,84.246,102.971,129.645,57.705,78.626,58.962,39.635,20.0,52.746,27.837,43.376,55.566,14.871,64.755,-33.0
74.817,68.878,8.425,102.974,129.648,57.707,78.627,58.963,39.636,20.0,52.749,27.841,43.379,55.571,14.876,64.759,-33.0
74.821,68.881,84.253,102.977,129.651,57.709,78.629,58.964,39.637,20.0,52.752,27.844,43.383,55.574,14.879,64.763,-33.0
74.825,68.885,84.256,10.298,129.653,57.711,78.631,58.966,39.638,20.0,52.755,27.848,43.387,55.578,14.883,64.767,-33.0
74.825,68.885,84.256,10.298,129.653,57.711,78.631,58.966,39.638,20.0,52.755,27.848,43.387,55.578,14.883,64.767,-33.0
74.829,68.889,8.426,102.984,129.656,57.714,78.632,58.967,39.639,20.0,52.759,27.852,43.391,55.582,14.888,64.771,-33.0
74.837,68.896,84.267,10.299,129.662,57.718,78.636,5.897,39.641,20.0,52.765,27.859,43.398,5.559,14.896,64.779,-33.0
74.837,68.896,84.267,10.299,129.662,57.718,78.636,5.897,39.641,20.0,52.765,27.859,43.398,5.559,14.896,64.779,-33.0
74.845,68.904,84.274,102.997,129.668,57.722,78.639,58.973,39.643,20.0,52.772,27.866,43.406,55.598,14.904,64.788,-33.0
74.845,68.904,84.274,102.997,129.668,57.722,78.639,58.973,39.643,20.0,52.772,27.866,43.406,55.598,14.904,64.788,-33.0
74.852,68.911,8.428,103.003,129.673,57.726,78.643,39.646,129.757,20.0,52.779,27.873,43.413,55.606,14.912,64.796,-33.5
74.852,68.911,8.428,103.003,129.673,57.726,78.643,39.646,129.757,20.0,52.779,27.873,43.413,55.606,14.912,64.796,-33.5
74.856,68.915,84.284,103.006,129.676,57.729,78.644,39.647,129.758,20.0,52.782,27.877,43.417,5.561,14.916,6.48,-33.5
74.865,68.923,84.291,103.013,129.682,57.733,78.648,39.649,12.976,20.0,52.789,27.885,20.0,55.618,14.925,64.809,-33.5
74.865,68.923,84.291,103.013,129.682,57.733,78.648,39.649,12.976,20.0,52.789,27.885,20.0,55.618,14.925,64.809,-33.5
74.872,6.893,84.298,103.019,129.688,57.737,78.651,39.651,129.762,20.0,52.796,27.892,20.0,55.626,14.933,64.817,-33.5
74.872,6.893,84.298,103.019,129.688,57.737,78.651,39.651,129.762,20.0,52.796,27.892,20.0,55.626,14.933,64.817,-33.5
7.488,68.938,84.305,103.026,129.694,57.742,78.655,39.653,129.764,20.0,52.802,27.899,20.0,55.634,14.941,64.825,-33.5
7.488,68.938,84.305,103.026,129.694,57.742,78.655,39.653,129.764,20.0,52.802,27.899,20.0,55.634,14.941,64.825,-33.5
74.884,68.942,84.308,103.029,129.696,57.744,78.657,39.655,129.765,20.0,52.806,27.903,20.0,55.638,14.946,64.829,-33.5
74.892,68.949,84.314,103.035,129.702,57.748,7.866,39.657,129.767,20.0,52.812,27.909,20.0,55.646,14.953,64.837,-33.5
74.892,68.949,84.314,103.035,129.702,57.748,7.866,39.657,129.767,20.0,52.812,27.909,20.0,55.646,14.953,64.837,-33.5
7.49,68.957,84.321,103.042,129.707,57.752,78.663,39.659,129.769,20.0,52.819,27.917,55.654,20.0,14.961,64.845,-34.0
7.49,68.957,84.321,103.042,129.707,57.752,78.663,39.659,129.769,20.0,52.819,27.917,55.654,20.0,14.961,64.845,-34.0
74.903,6.896,84.324,103.045,12.971,57.754,78.665,3.966,12.977,20.0,52.822,2.792,55.657,20.0,14.965,64.849,-34.0
74.912,68.968,84.332,103.052,129.716,57.759,78.668,39.662,129.772,20.0,52.829,27.928,55.666,20.0,14.974,64.858,-34.0
74.912,68.968,84.332,103.052,129.716,57.759,78.668,39.662,129.772,20.0,52.829,27.928,55.666,20.0,14.974,64.858,-34.0
7.492,68.976,84.339,103.059,129.722,57.763,78.672,39.664,129.775,20.0,52.836,27.936,55.674,20.0,14.982,64.866,-34.0
7.492,68.976,84.339,103.059,129.722,57.763,78.672,39.664,129.775,20.0,52.836,27.936,55.674,20.0,14.982,64.866,-34.0
74.924,6.898,84.343,103.062,129.725,57.765,78.674,39.666,129.776,20.0,52.839,27.939,55.678,20.0,14.987,64.871,-34.0
74.932,68.988,8.435,103.069,129.731,5.777,78.677,39.668,129.778,20.0,52.846,27.947,55.687,20.0,14.995,64.879,-34.0
74.932,68.988,8.435,103.069,129.731,5.777,78.677,39.668,129.778,20.0,52.846,27.947,55.687,20.0,14.995,64.879,-34.0
7.494,68.995,84.357,103.075,129.737,57.774,78.681,3.967,12.978,20.0,52.853,27.954,55.694,20.0,15.003,64.887,-34.0
74.944,68.999,8.436,103.079,12.974,57.776,78.683,39.671,129.781,20.0,52.856,27.958,55.699,20.0,15.007,64.891,-34.0
74.944,68.999,8.436,103.079,12.974,57.776,78.683,39.671,129.781,20.0,52.856,27.958,55.699,20.0,15.007,64.891,-34.0
74.948,69.003,84.364,103.082,129.743,57.779,78.684,39.673,20.0,20.0,5.286,27.962,55.703,20.0,15.012,64.896,-34.0
74.957,69.011,84.371,103.089,129.749,57.783,78.688,39.675,20.0,20.0,52.866,27.969,55.711,20.0,1.502,64.904,-34.0
74.957,69.011,84.371,103.089,129.749,57.783,78.688,39.675,20.0,20.0,52.866,27.969,55.711,20.0,1.502,64.904,-34.0
74.965,69.019,84.378,103.096,129.755,57.788,78.692,39.677,20.0,20.0,52.873,27.977,55.719,20.0,15.029,64.913,-34.5
74.965,69.019,84.378,103.096,129.755,57.788,78.692,39.677,20.0,20.0,52.873,27.977,55.719,20.0,15.029,64.913,-34.5
74.972,69.026,84.385,103.102,12.976,57.792,78.695,39.679,20.0,20.0,5.288,27.984,55.727,20.0,15.037,64.921,-34.5
74.972,69.026,84.385,103.102,12.976,57.792,78.695,39.679,20.0,20.0,5.288,27.984,55.727,20.0,15.037,64.921,-34.5
74.972,69.026,84.385,103.102,12.976,57.792,78.695,39.679,20.0,20.0,5.288,27.984,55.727,20.0,15.037,64.921,-34.5
74.983,69.037,84.394,103.111,122.995,57.798,7.87,39.683,20.0,20.0,52.889,27.993,55.738,20.0,15.048,64.932,-34.5
74.983,69.037,84.394,103.111,122.995,57.798,7.87,39.683,20.0,20.0,52.889,27.993,55.738,20.0,15.048,64.932,-34.5
74.983,69.037,84.394,103.111,122.995,57.798,7.87,39.683,20.0,20.0,52.889,27.993,55.738,20.0,15.048,64.932,-34.5
74.995,69.048,84.404,123.681,123.002,57.804,78.705,39.686,142.636,20.0,52.899,28.004,5.575,20.0,1.506,57.107,-34.5
74.995,69.048,84.404,123.681,123.002,57.804,78.705,39.686,142.636,20.0,52.899,28.004,5.575,20.0,1.506,57.107,-34.5
74.995,69.048,84.404,123.681,123.002,57.804,78.705,39.686,142.636,20.0,52.899,28.004,5.575,20.0,1.506,57.107,-34.5
75.007,69.059,84.415,12.369,12.301,57.811,7.871,39.689,142.638,20.0,52.908,28.015,55.761,20.0,15.072,57.119,-34.5
75.007,69.059,84.415,12.369,12.301,57.811,7.871,39.689,142.638,20.0,52.908,28.015,55.761,20.0,15.072,57.119,-34.5
75.014,69.067,84.421,123.697,123.015,57.815,78.714,39.692,14.264,20.0,52.915,28.022,55.769,20.0,1.508,57.127,-35.0
75.014,69.067,84.421,123.697,123.015,57.815,78.714,39.692,14.264,20.0,52.915,28.022,55.769,20.0,1.508,57.127,-35.0
75.014,69.067,84.421,123.697,123.015,57.815,78.714,39.692,14.264,20.0,52.915,28.022,55.769,20.0,1.508,57.127,-35.0
69.077,88.802,84.431,123.706,123.022,57.821,78.719,39.695,142.643,20.0,52.924,28.032,5.578,20.0,15.092,57.138,-35.0
69.077,88.802,84.431,123.706,123.022,57.821,78.719,39.695,142.643,20.0,52.924,28.032,5.578,20.0,15.092,57.138,-35.0
69.077,88.802,84.431,123.706,123.022,57.821,78.719,39.695,142.643,20.0,52.924,28.032,5.578,20.0,15.092,57.138,-35.0
69.088,88.812,84.441,123.715,123.029,57.827,59.048,39.698,142.645,20.0,52.934,28.043,55.792,20.0,15.103,5.715,-35.0
69.088,88.812,84.441,123.715,123.029,57.827,59.048,39.698,142.645,20.0,52.934,28.043,55.792,20.0,15.103,5.715,-35.0
69.088,88.812,84.441,123.715,123.029,57.827,59.048,39.698,142.645,20.0,52.934,28.043,55.792,20.0,15.103,5.715,-35.0
6.91,88.824,84.452,123.725,123.037,57.834,59.053,39.702,142.648,20.0,52.944,28.054,55.804,20.0,15.116,57.163,-35.0
6.91,88.824,84.452,123.725,123.037,57.834,59.053,39.702,142.648,20.0,52.944,28.054,55.804,20.0,15.116,57.163,-35.0
69.104,88.827,84.455,123.728,12.304,57.836,59.055,39.703,142.649,20.0,52.947,28.058,55.808,20.0,1.512,57.167,-35.0
69.111,88.834,84.462,123.734,123.044,5.784,59.057,39.705,142.651,20.0,52.953,28.064,55.815,20.0,15.128,57.174,-35.0
69.111,88.834,84.462,123.734,123.044,5.784,59.057,39.705,142.651,20.0,52.953,28.064,55.815,20.0,15.128,57.174,-35.0
69.119,88.842,84.469,12.983,123.049,57.845,59.061,39.708,142.653,20.0,5.296,28.072,55.823,20.0,15.136,57.183,-35.5
69.119,88.842,84.469,12.983,123.049,57.845,59.061,39.708,142.653,20.0,5.296,28.072,55.823,20.0,15.136,57.183,-35.5
69.119,88.842,84.469,12.983,123.049,57.845,59.061,39.708,142.653,20.0,5.296,28.072,55.823,20.0,15.136,57.183,-35.5
69.129,88.852,84.478,129.838,123.056,57.851,59.065,39.711,11.109,20.0,52.969,28.081,55.834,20.0,15.147,57.194,-35.5
69.129,88.852,84.478,129.838,123.056,57.851,59.065,39.711,11.109,20.0,52.969,28.081,55.834,20.0,15.147,57.194,-35.5
69.137,88.859,84.485,129.844,123.061,57.855,59.068,39.713,111.092,20.0,52.976,28.089,55.842,20.0,15.156,57.202,-35.5
69.137,88.859,84.485,129.844,123.061,57.855,59.068,39.713,111.092,20.0,52.976,28.089,55.842,20.0,15.156,57.202,-35.5
69.137,88.859,84.485,129.844,123.061,57.855,59.068,39.713,111.092,20.0,52.976,28.089,55.842,20.0,15.156,57.202,-35.5
69.148,8.887,84.495,129.852,123.069,57.862,59.073,39.716,111.094,20.0,52.985,28.099,55.854,20.0,15.167,57.214,-35.5
69.148,8.887,84.495,129.852,123.069,57.862,59.073,39.716,111.094,20.0,52.985,28.099,55.854,20.0,15.167,57.214,-35.5
69.152,88.874,84.499,129.855,123.071,57.864,59.074,39.718,111.095,20.0,52.989,28.103,55.858,20.0,15.172,57.218,-35.5
69.159,88.881,84.506,129.861,123.076,57.868,59.077,3.972,111.097,20.0,52.995,2.811,55.865,20.0,1.518,57.226,-35.5
69.159,88.881,84.506,129.861,123.076,57.868,59.077,3.972,111.097,20.0,52.995,2.811,55.865,20.0,1.518,57.226,-35.5
69.163,88.884,84.509,129.864,123.079,5.787,59.079,39.721,111.098,52.999,20.0,28.114,5.587,20.0,15.184,5.723,-35.5
69.171,88.892,84.516,129.869,123.084,57.875,59.082,39.724,111.099,53.005,20.0,28.121,55.877,20.0,15.192,57.238,-35.5
69.171,88.892,84.516,129.869,123.084,57.875,59.082,39.724,111.099,53.005,20.0,28.121,55.877,20.0,15.192,57.238,-35.5
69.179,88.899,84.523,129.875,123.089,57.879,59.085,39.726,111.101,53.012,28.128,43.678,55.886,20.0,1.52,57.247,-36.0
69.179,88.899,84.523,129.875,123.089,57.879,59.085,39.726,111.101,53.012,28.128,43.678,55.886,20.0,1.52,57.247,-36.0
69.187,88.907,8.453,129.881,123.095,57.884,59.089,39.729,111.103,53.019,28.136,43.686,55.894,20.0,15.209,57.255,-36.0
69.187,88.907,8.453,129.881,123.095,57.884,59.089,39.729,111.103,53.019,28.136,43.686,55.894,20.0,15.209,57.255,-36.0
6.919,88.911,84.534,129.884,123.097,57.886,5.909,3.973,111.104,53.022,28.139,4.369,55.898,20.0,15.213,5.726,-36.0
69.198,88.918,84.541,12.989,123.102,57.891,59.094,39.732,111.106,53.029,28.147,43.698,55.906,48.678,15.221,57.268,-36.0
69.198,88.918,84.541,12.989,123.102,57.891,59.094,39.732,111.106,53.029,28.147,43.698,55.906,48.678,15.221,57.268,-36.0
69.206,88.925,84.548,129.896,123.107,57.895,59.097,39.735,111.107,53.035,28.154,43.705,55.914,48.686,1.523,57.276,-36.0
69.206,88.925,84.548,129.896,123.107,57.895,59.097,39.735,111.107,53.035,28.154,43.705,55.914,48.686,1.523,57.276,-36.0
69.206,88.925,84.548,129.896,123.107,57.895,59.097,39.735,111.107,53.035,28.154,43.705,55.914,48.686,1.523,57.276,-36.0
69.216,88.935,84.557,129.904,123.114,57.901,59.101,39.738,11.111,53.044,28.163,43.715,55.924,48.697,1.524,57.287,-36.5
69.216,88.935,84.557,129.904,123.114,57.901,59.101,39.738,11.111,53.044,28.163,43.715,55.924,48.697,1.524,57.287,-36.5
69.223,88.942,84.564,129.909,123.119,57.905,59.104,3.974,111.111,5.305,2.817,43.722,55.932,48.705,15.248,57.295,-36.5
69.223,88.942,84.564,129.909,123.119,57.905,59.104,3.974,111.111,5.305,2.817,43.722,55.932,48.705,15.248,57.295,-36.5
69.227,88.946,84.568,129.912,123.122,57.908,59.106,39.741,111.112,53.054,28.174,43.726,55.936,48.709,15.253,57.299,-36.5
69.235,88.953,84.574,129.918,123.127,57.912,59.109,39.744,111.114,5.306,28.181,43.734,55.944,48.717,15.261,57.307,-36.5
69.235,88.953,84.574,129.918,123.127,57.912,59.109,39.744,111.114,5.306,28.181,43.734,55.944,48.717,15.261,57.307,-36.5
69.239,88.957,84.578,129.921,123.129,57.914,59.111,39.745,111.115,53.064,28.185,43.737,55.948,48.721,15.265,57.311,-36.5
69.247,88.965,84.585,129.927,112.915,57.919,59.114,39.748,111.117,53.071,28.193,43.746,55.956,4.873,15.274,5.732,-36.5
69.247,88.965,84.585,129.927,112.915,57.919,59.114,39.748,111.117,53.071,28.193,43.746,55.956,4.873,15.274,5.732,-36.5
69.255,88.973,84.592,129.933,11.292,57.923,59.117,3.975,111.119,53.077,2.82,43.753,55.964,48.738,15.282,57.328,-36.5
69.255,88.973,84.592,129.933,11.292,57.923,59.117,3.975,111.119,53.077,2.82,43.753,55.964,48.738,15.282,57.328,-36.5
69.262,8.898,84.599,129.939,112.925,57.928,59.121,39.753,111.121,53.084,28.207,43.761,55.972,48.747,1.529,57.337,-36.5
69.262,8.898,84.599,129.939,112.925,57.928,59.121,39.753,111.121,53.084,28.207,43.761,55.972,48.747,1.529,57.337,-36.5
6.927,88.988,84.606,129.945,11.293,57.933,59.124,39.755,111.122,53.091,28.214,43.768,5.598,48.755,15.298,57.345,-36.5
6.927,88.988,84.606,129.945,11.293,57.933,59.124,39.755,111.122,53.091,28.214,43.768,5.598,48.755,15.298,57.345,-36.5
6.927,88.988,84.606,129.945,11.293,57.933,59.124,39.755,111.122,53.091,28.214,43.768,5.598,48.755,15.298,57.345,-36.5
69.281,88.998,84.617,129.953,112.937,57.939,59.129,39.759,111.125,5.31,28.225,43.779,55.992,48.767,1.531,57.357,-37.0
69.281,88.998,84.617,129.953,112.937,57.939,59.129,39.759,111.125,5.31,28.225,43.779,55.992,48.767,1.531,57.357,-37.0
69.288,89.005,84.623,129.959,112.942,57.943,59.132,39.761,111.127,53.106,28.231,43.786,55.999,48.774,15.318,57.364,-37.0
69.288,89.005,84.623,129.959,112.942,57.943,59.132,39.761,111.127,53.106,28.231,43.786,55.999,48.774,15.318,57.364,-37.0
69.292,84.627,103.331,129.962,112.944,57.946,59.133,39.762,111.128,5.311,28.235,4.379,56.003,48.779,15.322,57.369,-37.0
6.93,84.634,103.338,129.968,112.949,5.795,59.137,39.765,111.129,53.116,28.243,43.798,56.011,48.787,1.533,57.377,-37.0
6.93,84.634,103.338,129.968,112.949,5.795,59.137,39.765,111.129,53.116,28.243,43.798,56.011,48.787,1.533,57.377,-37.0
69.308,84.641,103.345,129.974,112.954,57.955,5.914,39.767,128.845,53.123,2.825,43.805,56.019,48.795,15.339,57.385,-37.5
69.308,84.641,103.345,129.974,112.954,57.955,5.914,39.767,128.845,53.123,2.825,43.805,56.019,48.795,15.339,57.385,-37.5
69.312,84.644,103.348,129.977,112.957,57.957,59.142,39.768,128.846,53.126,28.253,43.809,56.023,48.799,15.343,57.389,-37.5
69.319,84.651,103.355,129.982,112.961,57.961,59.145,39.771,128.847,53.132,2.826,43.816,56.031,48.807,15.351,57.397,-37.5
69.319,84.651,103.355,129.982,112.961,57.961,59.145,39.771,128.847,53.132,2.826,43.816,56.031,48.807,15.351,57.397,-37.5
69.326,84.657,103.361,129.987,112.966,57.965,59.148,39.773,128.849,53.138,28.267,43.823,56.038,48.815,15.358,57.405,-37.5
69.326,84.657,103.361,129.987,112.966,57.965,59.148,39.773,128.849,53.138,28.267,43.823,56.038,48.815,15.358,57.405,-37.5
69.332,84.663,103.366,129.992,11.297,57.969,59.151,39.775,12.885,53.144,28.273,43.829,56.045,48.822,15.365,57.412,-37.5
69.336,84.667,10.337,129.995,112.972,57.971,59.152,39.776,128.851,53.147,28.277,43.833,56.049,48.826,15.369,57.416,-37.5
69.336,84.667,10.337,129.995,112.972,57.971,59.152,39.776,128.851,53.147,28.277,43.833,56.049,48.826,15.369,57.416,-37.5
69.343,84.673,103.376,130.001,112.977,57.976,59.155,39.779,128.853,53.153,28.283,4.384,56.056,48.833,15.377,57.423,-37.5
69.343,84.673,103.376,130.001,112.977,57.976,59.155,39.779,128.853,53.153,28.283,4.384,56.056,48.833,15.377,57.423,-37.5
69.351,8.468,103.382,130.007,112.982,5.798,59.158,39.781,128.854,5.316,2.829,43.847,56.064,48.841,15.385,57.431,-37.5
69.351,8.468,103.382,130.007,112.982,5.798,59.158,39.781,128.854,5.316,2.829,43.847,56.064,48.841,15.385,57.431,-37.5
69.358,84.687,103.389,130.012,112.987,57.984,59.162,39.784,128.856,53.166,28.297,43.855,56.071,48.849,15.393,57.439,-37.5
69.362,84.691,103.392,130.015,112.989,57.987,59.163,39.785,128.857,5.317,28.301,43.859,56.076,48.854,15.397,57.444,-37.5
69.362,84.691,103.392,130.015,112.989,57.987,59.163,39.785,128.857,5.317,28.301,43.859,56.076,48.854,15.397,57.444,-37.5
6.937,84.698,103.399,130.022,112.994,57.992,59.167,39.788,128.858,53.176,28.309,43.866,56.084,48.862,15.406,57.452,-37.5
6.937,84.698,103.399,130.022,112.994,57.992,59.167,39.788,128.858,53.176,28.309,43.866,56.084,48.862,15.406,57.452,-37.5
69.378,84.705,103.406,130.028,11.3,57.996,5.917,3.979,12.886,53.183,28.316,43.874,56.092,48.871,15.414,57.461,-37.5
69.378,84.705,103.406,130.028,11.3,57.996,5.917,3.979,12.886,53.183,28.316,43.874,56.092,48.871,15.414,57.461,-37.5
69.386,84.713,103.413,130.034,113.005,58.001,59.174,39.793,128.862,5.319,28.324,43.882,5.61,48.879,15.423,57.469,-38.0
69.386,84.713,103.413,130.034,113.005,58.001,59.174,39.793,128.862,5.319,28.324,43.882,5.61,48.879,15.423,57.469,-38.0
69.386,84.713,103.413,130.034,113.005,58.001,59.174,39.793,128.862,5.319,28.324,43.882,5.61,48.879,15.423,57.469,-38.0
69.397,84.723,103.423,130.042,113.012,58.007,59.178,39.797,128.864,53.199,28.334,43.892,56.111,48.891,15.434,57.481,-38.0
69.397,84.723,103.423,130.042,113.012,58.007,59.178,39.797,128.864,53.199,28.334,43.892,56.111,48.891,15.434,57.481,-38.0
69.401,84.726,103.426,130.045,113.014,5.801,5.918,39.798,128.865,53.203,28.337,43.896,56.115,48.895,15.438,57.485,-38.5
69.408,84.733,103.432,130.051,113.019,58.014,59.183,3.98,128.867,53.209,28.344,43.903,56.123,48.902,15.446,57.493,-38.5
69.408,84.733,103.432,130.051,113.019,58.014,59.183,3.98,128.867,53.209,28.344,43.903,56.123,48.902,15.446,57.493,-38.5
69.408,84.733,103.432,130.051,113.019,58.014,59.183,3.98,128.867,53.209,28.344,43.903,56.123,48.902,15.446,57.493,-38.5
69.419,84.743,103.442,130.059,113.026,5.802,59.188,39.804,128.869,53.218,28.354,43.914,56.134,48.914,15.457,57.504,-38.5
69.419,84.743,103.442,130.059,113.026,5.802,59.188,39.804,128.869,53.218,28.354,43.914,56.134,48.914,15.457,57.504,-38.5
69.427,84.749,103.448,130.065,113.031,58.025,59.191,39.806,97.428,53.224,28.361,43.921,56.142,48.922,15.465,57.512,-38.5
69.427,84.749,103.448,130.065,113.031,58.025,59.191,39.806,97.428,53.224,28.361,43.921,56.142,48.922,15.465,57.512,-38.5
69.427,84.749,103.448,130.065,113.031,58.025,59.191,39.806,97.428,53.224,28.361,43.921,56.142,48.922,15.465,57.512,-38.5
69.439,8.476,103.459,130.074,113.039,58.032,59.196,3.981,97.431,53.234,28.372,43.933,56.154,48.935,15.478,57.525,-38.5
69.439,8.476,103.459,130.074,113.039,58.032,59.196,3.981,97.431,53.234,28.372,43.933,56.154,48.935,15.478,57.525,-38.5
69.446,84.768,103.465,13.008,113.044,58.037,5.92,39.813,97.432,53.241,2.838,4.394,56.162,48.943,15.487,57.533,-38.5
69.446,84.768,103.465,13.008,113.044,58.037,5.92,39.813,97.432,53.241,2.838,4.394,56.162,48.943,15.487,57.533,-38.5
69.446,84.768,103.465,13.008,113.044,58.037,5.92,39.813,97.432,53.241,2.838,4.394,56.162,48.943,15.487,57.533,-38.5
69.458,84.778,103.475,130.088,113.051,58.043,59.205,39.817,97.434,5.325,2.839,43.951,56.173,48.955,15.498,57.545,-38.5
69.458,84.778,103.475,130.088,113.051,58.043,59.205,39.817,97.434,5.325,2.839,43.951,56.173,48.955,15.498,57.545,-38.5
69.464,84.784,103.481,130.094,113.055,58.047,59.208,39.819,97.436,53.256,28.396,43.958,5.618,48.962,15.506,57.552,-38.5
69.464,84.784,103.481,130.094,113.055,58.047,59.208,39.819,97.436,53.256,28.396,43.958,5.618,48.962,15.506,57.552,-38.5
69.472,84.791,103.487,130.099,11.306,58.052,59.211,39.821,97.437,53.262,28.403,43.965,56.188,4.897,15.513,5.756,-38.5
69.475,84.794,10.349,130.102,98.034,58.054,59.212,39.823,97.438,53.265,28.406,43.968,56.191,48.973,15.517,57.563,-38.5
69.475,84.794,10.349,130.102,98.034,58.054,59.212,39.823,97.438,53.265,28.406,43.968,56.191,48.973,15.517,57.563,-38.5
69.482,84.801,103.497,130.108,98.039,58.058,59.216,39.825,97.439,53.271,28.413,43.975,56.199,48.981,15.525,57.572,-39.0
69.482,84.801,103.497,130.108,98.039,58.058,59.216,39.825,97.439,53.271,28.413,43.975,56.199,48.981,15.525,57.572,-39.0
6.949,84.807,103.503,130.113,98.043,58.062,59.219,39.828,97.441,53.277,2.842,43.982,56.206,48.989,15.532,57.579,-39.0
